level	targets	status	latestReview	prerequisites	nextAction
file	src/contracts/compute.zig	pending			Read and review the complete scope.
file	src/contracts/error.zig	pending			Read and review the complete scope.
file	src/contracts/evidence.zig	pending			Read and review the complete scope.
file	src/contracts/evidence_observer.zig	pending			Read and review the complete scope.
file	src/contracts/exactness.zig	pending			Read and review the complete scope.
file	src/contracts/execution.zig	pending			Read and review the complete scope.
file	src/contracts/execution_report.zig	pending			Read and review the complete scope.
file	src/contracts/identity.zig	pending			Read and review the complete scope.
file	src/contracts/mod.zig	pending			Read and review the complete scope.
file	src/contracts/model/model_async_types.zig	pending			Read and review the complete scope.
file	src/contracts/model/model_binding_value_types.zig	pending			Read and review the complete scope.
file	src/contracts/model/model_compute_types.zig	pending			Read and review the complete scope.
file	src/contracts/model/model_gpu_types.zig	pending			Read and review the complete scope.
file	src/contracts/model/model_policy.zig	pending			Read and review the complete scope.
file	src/contracts/model/model_profile.zig	pending			Read and review the complete scope.
file	src/contracts/model/model_quirks.zig	pending			Read and review the complete scope.
file	src/contracts/model/model_render_types.zig	pending			Read and review the complete scope.
file	src/contracts/model/model_resource_types.zig	pending			Read and review the complete scope.
file	src/contracts/model/model_surface_control_types.zig	pending			Read and review the complete scope.
file	src/contracts/model/model_texture_format_value_types.zig	pending			Read and review the complete scope.
file	src/contracts/model/model_texture_layout_value_types.zig	pending			Read and review the complete scope.
file	src/contracts/model/model_texture_types.zig	pending			Read and review the complete scope.
file	src/contracts/model/model_texture_value_types.zig	pending			Read and review the complete scope.
file	src/contracts/numeric_stability/annotation.zig	pending			Read and review the complete scope.
file	src/contracts/ownership.zig	pending			Read and review the complete scope.
file	src/contracts/prepared_operation.zig	pending			Read and review the complete scope.
file	src/contracts/primitives/byte_scan.zig	pending			Read and review the complete scope.
file	src/contracts/promotion_receipt.zig	pending			Read and review the complete scope.
file	src/contracts/render_command.zig	pending			Read and review the complete scope.
file	src/contracts/resource_lease.zig	pending			Read and review the complete scope.
file	src/contracts/runtime_configuration.zig	pending			Read and review the complete scope.
file	src/contracts/runtime_telemetry.zig	pending			Read and review the complete scope.
file	src/contracts/runtime_types.zig	pending			Read and review the complete scope.
file	src/contracts/semantic.zig	pending			Read and review the complete scope.
file	src/contracts/shader_abi/dispatch_info.zig	pending			Read and review the complete scope.
file	src/contracts/spatial_operation.zig	pending			Read and review the complete scope.
file	src/contracts/specialization_policy.zig	pending			Read and review the complete scope.
file	src/contracts/texture.zig	pending			Read and review the complete scope.
file	src/contracts/texture_copy.zig	pending			Read and review the complete scope.
file	src/contracts/texture_format.zig	pending			Read and review the complete scope.
file	src/contracts/texture_format_layout.zig	pending			Read and review the complete scope.
file	src/contracts/vertex_format.zig	pending			Read and review the complete scope.
file	src/contracts/workload_profile.zig	pending			Read and review the complete scope.
file	src/core/abi/generated/webgpu_upstream.zig	pending			Read and review the complete scope.
file	src/core/abi/procs/wgpu_async_procs.zig	pending			Read and review the complete scope.
file	src/core/abi/procs/wgpu_p0_procs.zig	pending			Read and review the complete scope.
file	src/core/abi/procs/wgpu_p1_capability_procs.zig	pending			Read and review the complete scope.
file	src/core/abi/procs/wgpu_p1_resource_table_procs.zig	pending			Read and review the complete scope.
file	src/core/abi/procs/wgpu_p2_lifecycle_procs.zig	pending			Read and review the complete scope.
file	src/core/abi/procs/wgpu_texture_procs.zig	pending			Read and review the complete scope.
file	src/core/abi/procs/wgpu_types_procs.zig	pending			Read and review the complete scope.
file	src/core/abi/wgpu_binding_base_types.zig	pending			Read and review the complete scope.
file	src/core/abi/wgpu_callback_descriptor_types.zig	pending			Read and review the complete scope.
file	src/core/abi/wgpu_copy_descriptor_types.zig	pending			Read and review the complete scope.
file	src/core/abi/wgpu_core_base_types.zig	pending			Read and review the complete scope.
file	src/core/abi/wgpu_execution_types.zig	pending			Read and review the complete scope.
file	src/core/abi/wgpu_feature_base_types.zig	pending			Read and review the complete scope.
file	src/core/abi/wgpu_handle_types.zig	pending			Read and review the complete scope.
file	src/core/abi/wgpu_loader.zig	pending			Read and review the complete scope.
file	src/core/abi/wgpu_pipeline_descriptor_types.zig	pending			Read and review the complete scope.
file	src/core/abi/wgpu_proc_types.zig	pending			Read and review the complete scope.
file	src/core/abi/wgpu_record_types.zig	pending			Read and review the complete scope.
file	src/core/abi/wgpu_runtime_abi.zig	pending			Read and review the complete scope.
file	src/core/abi/wgpu_runtime_records.zig	pending			Read and review the complete scope.
file	src/core/abi/wgpu_runtime_state_defs.zig	pending			Read and review the complete scope.
file	src/core/abi/wgpu_state_contract_types.zig	pending			Read and review the complete scope.
file	src/core/abi/wgpu_state_types.zig	pending			Read and review the complete scope.
file	src/core/abi/wgpu_texture_base_types.zig	pending			Read and review the complete scope.
file	src/core/abi/wgpu_type_callbacks.zig	pending			Read and review the complete scope.
file	src/core/abi/wgpu_type_proc_aliases.zig	pending			Read and review the complete scope.
file	src/core/abi/wgpu_type_records.zig	pending			Read and review the complete scope.
file	src/core/command_dispatch.zig	pending			Read and review the complete scope.
file	src/core/compute/dispatch_preconditions.zig	pending			Read and review the complete scope.
file	src/core/compute/wgpu_commands_compute.zig	pending			Read and review the complete scope.
file	src/core/queue/wgpu_ffi_capture.zig	pending			Read and review the complete scope.
file	src/core/queue/wgpu_ffi_sync.zig	pending			Read and review the complete scope.
file	src/core/resource/wgpu_commands_copy.zig	pending			Read and review the complete scope.
file	src/core/resource/wgpu_resource_normalizers.zig	pending			Read and review the complete scope.
file	src/core/resource/wgpu_resources.zig	pending			Read and review the complete scope.
file	src/core/resource/wgpu_texture_commands.zig	pending			Read and review the complete scope.
file	src/core/runtime/wgpu_capability_runtime.zig	pending			Read and review the complete scope.
file	src/core/surface.zig	pending			Read and review the complete scope.
file	src/dropin/dropin_abi_procs.zig	pending			Read and review the complete scope.
file	src/dropin/dropin_behavior_policy.zig	pending			Read and review the complete scope.
file	src/dropin/dropin_browser_shared_memory.zig	pending			Read and review the complete scope.
file	src/dropin/dropin_diagnostics.zig	pending			Read and review the complete scope.
file	src/dropin/dropin_proc_manifest.zig	pending			Read and review the complete scope.
file	src/dropin/dropin_router.zig	pending			Read and review the complete scope.
file	src/dropin/dropin_runtime_config.zig	pending			Read and review the complete scope.
file	src/dropin/dropin_symbol_ownership.zig	pending			Read and review the complete scope.
file	src/dropin/root.zig	pending			Read and review the complete scope.
file	src/dropin/wgpu_dropin_ext_a.zig	pending			Read and review the complete scope.
file	src/dropin/wgpu_dropin_ext_a_core.zig	pending			Read and review the complete scope.
file	src/dropin/wgpu_dropin_ext_a_exports.zig	pending			Read and review the complete scope.
file	src/dropin/wgpu_dropin_ext_a_pipeline.zig	pending			Read and review the complete scope.
file	src/dropin/wgpu_dropin_ext_b.zig	pending			Read and review the complete scope.
file	src/dropin/wgpu_dropin_ext_c.zig	pending			Read and review the complete scope.
file	src/dropin/wgpu_dropin_lib.zig	pending			Read and review the complete scope.
file	src/evidence/mod.zig	pending			Read and review the complete scope.
file	src/evidence/oracle.zig	pending			Read and review the complete scope.
file	src/evidence/port.zig	pending			Read and review the complete scope.
file	src/evidence/receipt.zig	pending			Read and review the complete scope.
file	src/evidence/replay.zig	pending			Read and review the complete scope.
file	src/evidence/trace.zig	pending			Read and review the complete scope.
file	src/full/command/wgpu_commands.zig	pending			Read and review the complete scope.
file	src/full/command_dispatch.zig	pending			Read and review the complete scope.
file	src/full/lifecycle/wgpu_async_diagnostics_command.zig	pending			Read and review the complete scope.
file	src/full/lifecycle/wgpu_async_pixel_local_storage.zig	pending			Read and review the complete scope.
file	src/full/modules/rendering/effects_pipeline.zig	pending			Read and review the complete scope.
file	src/full/modules/rendering/path_engine.zig	pending			Read and review the complete scope.
file	src/full/modules/rendering/sdf_renderer.zig	pending			Read and review the complete scope.
file	src/full/modules/services/compute_services.zig	pending			Read and review the complete scope.
file	src/full/modules/services/resource_scheduler.zig	pending			Read and review the complete scope.
file	src/full/render/wgpu_pipeline_layout_pls.zig	pending			Read and review the complete scope.
file	src/full/render/wgpu_render_api.zig	pending			Read and review the complete scope.
file	src/full/render/wgpu_render_assets.zig	pending			Read and review the complete scope.
file	src/full/render/wgpu_render_commands.zig	pending			Read and review the complete scope.
file	src/full/render/wgpu_render_constants.zig	pending			Read and review the complete scope.
file	src/full/render/wgpu_render_draw_loops.zig	pending			Read and review the complete scope.
file	src/full/render/wgpu_render_indexing.zig	pending			Read and review the complete scope.
file	src/full/render/wgpu_render_p0.zig	pending			Read and review the complete scope.
file	src/full/render/wgpu_render_resources.zig	pending			Read and review the complete scope.
file	src/full/render/wgpu_render_temp_texture.zig	pending			Read and review the complete scope.
file	src/full/render/wgpu_render_types.zig	pending			Read and review the complete scope.
file	src/full/render/wgpu_sampler_commands.zig	pending			Read and review the complete scope.
file	src/full/surface/wgpu_ffi_surface.zig	pending			Read and review the complete scope.
file	src/full/surface/wgpu_surface_commands.zig	pending			Read and review the complete scope.
file	src/full/surface/wgpu_surface_macos.zig	pending			Read and review the complete scope.
file	src/full/surface/wgpu_surface_procs.zig	pending			Read and review the complete scope.
file	src/full/surface_api.zig	pending			Read and review the complete scope.
file	src/integrations/onnxruntime/ort_ep_anchor.zig	pending			Read and review the complete scope.
